https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205888&lang=fra,D&B COMPANIES OF CANADA LTD. (THE),9202454101,2016-03-24,Services	Accès à des données et bases de données,"2016-03-24 - 
	        	2016-03-31",75 392 $,75 392 $,Le présent marché a été adjugé dans le cadre d''un concours.,Achat de base de données
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205946&lang=fra,FORRESTER RESEARCH CANADA,3514925,2016-03-24,Services	Accès à des données et bases de données,"2016-03-24 - 
	        	2017-03-23",78 951 $,78 951 $,Le présent marché a été adjugé dans le cadre d''un concours.,Abonnements
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206114&lang=fra,SHOULDICE MECHANICAL INC,7500589,2016-03-24,Édifices à bureaux,"2016-03-24 - 
	        	2017-03-31",78 535 $,78 535 $,"Le présent marché comprend une modification ou plus.
Le présent marché a été adjugé dans le cadre d''un concours.",Fourniture et installation de matériel mécanique - Bâtiment 2A
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205809&lang=fra,ALTIS HUMAN RESOURCES (OTTAWA),3514915,2016-03-23,Services de conseillers en gestion,"2016-03-23 - 
	        	2016-04-30",10 577 $,10 577 $,Le présent marché a été adjugé dans le cadre d''un concours.,Consultant de description de tâche
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205830&lang=fra,ASCOM NETWORK TESTING INC.,9202182201,2016-03-23,og.,"2016-03-23 - 
	        	2017-03-31",55 938 $,55 938 $,Le présent marché a été adjugé dans le cadre d''un concours.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205937&lang=fra,EXCEL HUMAN RESOURCES,4507233,2016-03-23,Services d'aide temporaire,"2016-03-23 - 
	        	2016-05-13",21 142 $,21 782 $,"Le présent marché comprend une modification ou plus.
Le présent marché a été adjugé à un fournisseur unique.",Service d'aide temporaire
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205944&lang=fra,FIDO SOLUTIONS INC.,1546201,2016-03-22,Location- autres,"2016-03-22 - 
	        	2019-03-31",52 497 $,52 497 $,Le présent marché a été adjugé à un fournisseur unique.,Bail
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206069&lang=fra,NORTHERN MICRO INC.,3031972,2016-03-22,og.,"2016-03-22 - 
	        	2016-03-31",51 802 $,51 802 $,Le présent marché a été adjugé dans le cadre d''un concours.,Équipement pour ordinateur
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206123&lang=fra,STRATEGIC REVIEW GROUP INC. (THE),5027869,2016-03-22,Services de conseillers en gestion,"2016-03-22 - 
	        	2016-04-30",24 719 $,24 719 $,Le présent marché a été adjugé à un fournisseur unique.,Mesure du rendement
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205864&lang=fra,CDW CANADA INC.,3031970,2016-03-21,og.,"2016-03-21 - 
	        	2016-03-31",73 987 $,73 987 $,Le présent marché a été adjugé dans le cadre d''un concours.,Moniteurs
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205878&lang=fra,COPEM CONSULTING INC.,3514907,2016-03-21,Services de conseillers en gestion,"2016-03-21 - 
	        	2016-09-30",22 069 $,22 069 $,Le présent marché a été adjugé à un fournisseur unique.,Expert-conseil en dotation
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205943&lang=fra,FERENCE & COMPANY CONSULTING LTD.,3514884,2016-03-21,Services de conseillers en gestion,"2016-03-21 - 
	        	2016-12-31",59 997 $,59 997 $,Le présent marché a été adjugé dans le cadre d''un concours.,Recherche et analyses
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206059&lang=fra,NISHA TECHNOLOGIES INC.,3031971,2016-03-21,og.,"2016-03-21 - 
	        	2016-04-30",30 820 $,30 820 $,Le présent marché a été adjugé dans le cadre d''un concours.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206077&lang=fra,PARTNERS FOR MENTAL HEALTH (PFMH),5027828,2016-03-21,"Matière imprimée, incluant livres, journaux, images, textes, manuscrits et formules","2016-03-21 - 
	        	2017-03-31",14 100 $,14 100 $,Le présent marché a été adjugé à un fournisseur unique.,Service de santé mentale
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205777&lang=fra,4357442 CANADA INC.,2530752,2016-03-21,Marchandises et produits divers,"2016-03-21 - 
	        	2016-03-31",24 634 $,24 634 $,Le présent marché a été adjugé dans le cadre d''un concours.,Unités d'affichage pour projet FedNor annoucements / événements .
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205938&lang=fra,FACTIVA LIMITED,9202442101,2016-03-20,Services	Accès à des données et bases de données,"2016-03-20 - 
	        	2017-03-19",305 737 $,305 737 $,Le présent marché a été adjugé dans le cadre d''un concours.,Base de données
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205831&lang=fra,ASOKAN BUSINESS INTERIORS,2530747,2016-03-18,Mobilier et ameublement du bureau incluant des pièces,"2016-03-18 - 
	        	2016-03-31",22 812 $,22 812 $,Le présent marché a été adjugé à un fournisseur unique.,Chaises de conférence
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205979&lang=fra,HYPERTEC SYSTEMS INC.,2530750,2016-03-18,og.,"2016-03-18 - 
	        	2016-03-31",24 103 $,24 103 $,Le présent marché a été adjugé dans le cadre d''un concours.,Ordinateurs
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206054&lang=fra,NILUFER ERDEBIL,3514905,2016-03-18,Services de conseillers en gestion,"2016-03-18 - 
	        	2016-03-31",13 559 $,13 559 $,Le présent marché a été adjugé dans le cadre d''un concours.,Facilitateur
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205817&lang=fra,ANALYTICA ADVISORS,3514899,2016-03-17,Abonnements électroniques et publications élec.,"2016-03-17 - 
	        	2016-03-31",14 125 $,14 125 $,Le présent marché a été adjugé dans le cadre d''un concours.,Consultant d'affaire
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205825&lang=fra,APPLIED ELECTRONICS LIMITED,3031950,2016-03-17,"Meubles de bureau et fourniture, incluant des pièces","2016-03-17 - 
	        	2016-03-31",23 467 $,23 467 $,Le présent marché a été adjugé dans le cadre d''un concours.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206068&lang=fra,NORTHERN MICRO INC.,3031960,2016-03-17,og.,"2016-03-17 - 
	        	2016-03-31",31 668 $,31 668 $,Le présent marché a été adjugé dans le cadre d''un concours.,Équipement pour ordinateur
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205829&lang=fra,ARTEMP PERSONNEL SERVICES INC.,3514889,2016-03-16,Services de conseillers en gestion,"2016-03-16 - 
	        	2016-09-30",24 691 $,24 691 $,Le présent marché a été adjugé à un fournisseur unique.,Expert-conseil en dotation
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205885&lang=fra,CRIAQ - CONSORTIUM DE RECHERCHE ET,5027853,2016-03-15,Services de conseillers en gestion,"2016-03-15 - 
	        	2016-09-30",13 577 $,13 577 $,Le présent marché a été adjugé à un fournisseur unique.,Service de consultant
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205912&lang=fra,EBSCO CANADA LTD.,9202425101,2016-03-15,Services	Accès à des données et bases de données,"2016-03-15 - 
	        	2017-03-14",51 426 $,51 426 $,Le présent marché a été adjugé dans le cadre d''un concours.,Business Source Premier License
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205997&lang=fra,INFOGROUP CANADA CORP,2034227,2016-03-15,Services	Accès à des données et bases de données,"2016-03-15 - 
	        	2017-03-14",43 223 $,43 223 $,Le présent marché a été adjugé à un fournisseur unique.,Base de données de référence Canada
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206135&lang=fra,TESTEQUITY,3031947,2016-03-15,"Instruments de mesure, de contrôle, de laboratoire - Instruments de médecine et d'optique","2016-03-15 - 
	        	2016-03-31",15 916 $,15 916 $,Le présent marché a été adjugé dans le cadre d''un concours.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206137&lang=fra,TETRAD COMPUTER APPLICATIONS LTD.,2034261,2016-03-15,Services	Accès à des données et bases de données,"2016-03-15 - 
	        	2017-03-14",40 669 $,40 669 $,Le présent marché a été adjugé à un fournisseur unique.,Entretien annuel du logiciel PCensus
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205784&lang=fra,924234 ONTARIO INC,7500587,2016-03-15,Édifices à bureaux,"2016-03-15 - 
	        	2016-03-31",19 097 $,19 097 $,Le présent marché a été adjugé dans le cadre d''un concours.,Destruction - Bâtiment 46
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205875&lang=fra,CONFERENCE BOARD OF CANADA (THE),5027848,2016-03-14,Services scientifiques,"2016-03-14 - 
	        	2016-07-31",19 445 $,19 445 $,Le présent marché a été adjugé à un fournisseur unique.,Rapport
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205902&lang=fra,DYNAMIC PERSONNEL CONSULTANTS,4507230,2016-03-14,Services d'aide temporaire,"2016-03-14 - 
	        	2016-12-30",97 868 $,97 868 $,Le présent marché a été adjugé dans le cadre d''un concours.,Services d'aide temporaire
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205978&lang=fra,HYPERACTIVE PRODUCTIONS INC.,9202439301,2016-03-14,Services de relations publiques,"2016-03-14 - 
	        	2017-03-31",71 624 $,71 624 $,Le présent marché a été adjugé dans le cadre d''un concours.,Vidéo
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205976&lang=fra,HYPERACTIVE PRODUCTIONS INC.,9202439101,2016-03-14,Services de relations publiques,"2016-03-14 - 
	        	2017-03-31",67 566 $,67 566 $,Le présent marché a été adjugé dans le cadre d''un concours.,Vidéo
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206155&lang=fra,VERITAAQ TECHNOLOGY HOUSE INC.,4507224,2016-03-14,Services d'aide temporaire,"2016-03-14 - 
	        	2017-02-10",199 773 $,199 773 $,Le présent marché a été adjugé dans le cadre d''un concours.,Conseiller Principal
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205981&lang=fra,"IBISWORLD, INC.",2034236,2016-03-13,Services	Accès à des données et bases de données,"2016-03-13 - 
	        	2017-03-12",13 401 $,13 401 $,Le présent marché a été adjugé à un fournisseur unique.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205858&lang=fra,CAMBRIDGE PERFORMANCE INSIGHTS LLP,5027846,2016-03-11,Services de conseillers en gestion,"2016-03-11 - 
	        	2016-04-29",22 862 $,22 862 $,Le présent marché a été adjugé à un fournisseur unique.,Analyse financière
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206025&lang=fra,MATHWORKS INC. (THE),2530723,2016-03-11,Logiciel client,"2016-03-11 - 
	        	2016-03-31",13 214 $,13 214 $,Le présent marché a été adjugé à un fournisseur unique.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206056&lang=fra,NISHA TECHNOLOGIES INC.,2530744,2016-03-11,og.,"2016-03-11 - 
	        	2016-03-31",16 669 $,16 669 $,Le présent marché a été adjugé dans le cadre d''un concours.,Équipement pour ordinateurs
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206113&lang=fra,SHOULDICE MECHANICAL INC,2530725,2016-03-11,Matériel et accessoires de plomberie,"2016-03-11 - 
	        	2016-03-30",24 996 $,24 996 $,Le présent marché a été adjugé dans le cadre d''un concours.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206116&lang=fra,SIMEX DEFENCE INC.,2530728,2016-03-11,"Instruments de mesure, de contrôle, de laboratoire - Instruments de médecine et d'optique","2016-03-11 - 
	        	2016-03-31",14 553 $,12 994 $,"Le présent marché comprend une modification ou plus.
Le présent marché a été adjugé dans le cadre d''un concours.",Équipement
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205863&lang=fra,CDW CANADA INC.,3031945,2016-03-10,og.,"2016-03-10 - 
	        	2016-03-31",61 700 $,61 700 $,Le présent marché a été adjugé dans le cadre d''un concours.,Équipement informatique
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206030&lang=fra,MEMORIAL UNIVERSITY OF NEWFOUNDLAND,5027795,2016-03-10,Services de conseillers en gestion,"2016-03-10 - 
	        	2016-03-31",17 889 $,17 889 $,Le présent marché a été adjugé à un fournisseur unique.,Recherche et soumettre un rapport
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206103&lang=fra,S&R MECHANICAL INC.,2530720,2016-03-10,Matériel et accessoires de plomberie,"2016-03-10 - 
	        	2016-04-30",24 860 $,24 860 $,"Le présent marché comprend une modification ou plus.
Le présent marché a été adjugé dans le cadre d''un concours.",
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205977&lang=fra,HYPERACTIVE PRODUCTIONS INC.,9202439201,2016-03-09,Services de relations publiques,"2016-03-09 - 
	        	2017-03-30",67 566 $,67 566 $,Le présent marché a été adjugé dans le cadre d''un concours.,Vidéo
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206074&lang=fra,OTREX COMMUNICATIONS,3514875,2016-03-09,Les services professionnels de communication non spécifiés ailleurs,"2016-03-09 - 
	        	2016-03-31",23 730 $,23 730 $,Le présent marché a été adjugé dans le cadre d''un concours.,Développez des majorations du site Intranet
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206119&lang=fra,SOFTCHOICE CORPORATION,9202448101,2016-03-09,Logiciel client,"2016-03-09 - 
	        	2016-04-01",38 607 $,38 607 $,Le présent marché a été adjugé dans le cadre d''un concours.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205821&lang=fra,ANSYS CANADA LTD.,2530714,2016-03-08,Frais de licence/maintenance de logiciels d'application (comprenant les logiciels commerciaux) et logiciels d'élaboration et de mise en oeuvre d'applications,"2016-03-08 - 
	        	2016-03-31",36 370 $,36 370 $,Le présent marché a été adjugé dans le cadre d''un concours.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206049&lang=fra,NBI/MICHAEL SONE ASSOCIATES INC.,2034263,2016-03-08,Abonnements électroniques et publications élec.,"2016-03-08 - 
	        	2016-03-31",18 080 $,18 080 $,Le présent marché a été adjugé à un fournisseur unique.,Publication et abonnements électroniques
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205806&lang=fra,ALEX CHERNOFF,5027833,2016-03-07,Contrats de recherche,"2016-03-07 - 
	        	2016-07-27",10 000 $,10 000 $,Le présent marché a été adjugé à un fournisseur unique.,Effectuer des recherches et soumettre un rapport
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205921&lang=fra,EMPOWERED NETWORKS INC.,9202387401,2016-03-07,og.,"2016-03-07 - 
	        	2016-03-31",72 691 $,72 691 $,Le présent marché a été adjugé dans le cadre d''un concours.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205931&lang=fra,EXCEL HUMAN RESOURCES,3514856,2016-03-07,Experts-conseils en technologie de l'information et en télécommunications,"2016-03-07 - 
	        	2016-09-30",85 804 $,85 804 $,Le présent marché a été adjugé dans le cadre d''un concours.,Programmeur Analyste
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205951&lang=fra,GCSTRATEGIES INC.,3514861,2016-03-07,Experts-conseils en technologie de l'information et en télécommunications,"2016-03-07 - 
	        	2017-02-28",200 716 $,200 716 $,Le présent marché a été adjugé dans le cadre d''un concours.,Chef de Projet
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206058&lang=fra,NISHA TECHNOLOGIES INC.,3031964,2016-03-06,og.,"2016-03-06 - 
	        	2016-03-31",15 420 $,15 420 $,Le présent marché a été adjugé dans le cadre d''un concours.,Équipement informatique
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206006&lang=fra,JLR INC.,2034209,2016-03-05,Services	Accès à des données et bases de données,"2016-03-05 - 
	        	2017-03-04",29 549 $,29 549 $,Le présent marché a été adjugé à un fournisseur unique.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205899&lang=fra,DIESEL EQUIPMENT LIMITED,2530701,2016-03-04,Autre machinerie et pièces,"2016-03-04 - 
	        	2016-03-31",24 897 $,24 897 $,Le présent marché a été adjugé dans le cadre d''un concours.,Équipement de stabilisateur pour la grue
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206046&lang=fra,NATIONAL INSTRUMENTS CANADA,2530698,2016-03-04,"Instruments de mesure, de contrôle, de laboratoire - Instruments de médecine et d'optique","2016-03-04 - 
	        	2016-03-31",23 571 $,23 571 $,Le présent marché a été adjugé à un fournisseur unique.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206057&lang=fra,NISHA TECHNOLOGIES INC.,3031935,2016-03-04,Computer Equipment - Servers,"2016-03-04 - 
	        	2016-03-31",33 590 $,33 590 $,Le présent marché a été adjugé dans le cadre d''un concours.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205778&lang=fra,7093748 CANADA INC,5027819,2016-03-04,Services de conseillers en gestion,"2016-03-04 - 
	        	2016-03-31",22 600 $,22 600 $,"Le présent marché a été adjugé à un fournisseur unique.
Le présent marché a été adjugé à un ancien fonctionnaire recevant une pension versée en vertu de la Loi sur la pension de la fonction publique.",Analyse et préparer un rapport
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205795&lang=fra,ACTION PERSONNEL SERVICES OF,4507225,2016-03-03,Services d'aide temporaire,"2016-03-03 - 
	        	2016-08-31",34 808 $,34 808 $,Le présent marché a été adjugé dans le cadre d''un concours.,Service d'aide temporaire
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205799&lang=fra,ADVANCED BUSINESS INTERIORS INC.,3031933,2016-03-03,Mobilier et ameublement du bureau incluant des pièces,"2016-03-03 - 
	        	2016-03-31",39 748 $,39 748 $,Le présent marché a été adjugé dans le cadre d''un concours.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205819&lang=fra,ANDREW W. TORRANCE,5027829,2016-03-02,Contrats de recherche,"2016-03-02 - 
	        	2016-07-29",24 900 $,24 900 $,Le présent marché a été adjugé à un fournisseur unique.,Recherche sur les brevets
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205905&lang=fra,E.S. TUNIS AND ASSOCIATES,5027824,2016-03-02,Achats de programmes de formation et cours,"2016-03-02 - 
	        	2016-06-30",24 747 $,24 747 $,"Le présent marché comprend une modification ou plus.
Le présent marché a été adjugé à un fournisseur unique.",Sessions de formation sur leadership de politique
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206071&lang=fra,NUA OFFICE INC.,3031923,2016-03-02,Mobilier et ameublement du bureau incluant des pièces,"2016-03-02 - 
	        	2016-03-31",24 203 $,24 203 $,Le présent marché a été adjugé dans le cadre d''un concours.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=206148&lang=fra,UTC FIRE & SECURITY COMPANY,2530693,2016-03-02,Autres pièces du matériel,"2016-03-02 - 
	        	2016-03-31",14 787 $,14 787 $,Le présent marché a été adjugé à un fournisseur unique.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205789&lang=fra,ACCURATE DESIGN & COMMUNICATION,3514860,2016-03-01,Services de relations publiques,"2016-03-01 - 
	        	2016-07-31",15 154 $,15 154 $,Le présent marché a été adjugé dans le cadre d''un concours.,Services de design graphique
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205834&lang=fra,ASOKAN BUSINESS INTERIORS,3031921,2016-03-01,Mobilier et ameublement du bureau incluant des pièces,"2016-03-01 - 
	        	2016-03-31",19 150 $,19 150 $,Le présent marché a été adjugé dans le cadre d''un concours.,
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205838&lang=fra,"AVENTION, INC.",2034239,2016-03-01,Services	Accès à des données et bases de données,"2016-03-01 - 
	        	2017-02-28",83 640 $,89 615 $,"Le présent marché comprend une modification ou plus.
Le présent marché a été adjugé à un fournisseur unique.",
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205868&lang=fra,CENTRE OF EXCELLENCE FOR PUBLIC,5027830,2016-03-01,Services de conseillers en gestion,"2016-03-01 - 
	        	2016-03-31",24 719 $,24 719 $,Le présent marché a été adjugé dans le cadre d''un concours.,Étude et rapport
https://www.ic.gc.ca/app/scr/ic/cr/contract.html?id=205877&lang=fra,CONVERSART CONSULTING LTD.,3514865,2016-03-01,Services de conseillers en gestion,"2016-03-01 - 
	        	2016-04-30",12 204 $,12 204 $,"Le présent marché comprend une modification ou plus.
Le présent marché a été adjugé dans le cadre d''un concours.",Expert conseil en animation de groupe
